date,title,content,URL
"21 Sep, 2020",Disrupting Western family structure no longer among blacklivesmatter s stated goals as manifesto vanishes from website ahead of US election,"The blacklivesmatter activism group has deleted a page called ""What We Believe"" from its website, disappearing such objectives as disrupting the ""Western-prescribed nuclear family structure"" as the Nov. 3 election nears. The manifesto was published on blacklivesmatter s""What We Believe""page at least as long ago as on February 2 but was no longer available as of last Friday. The page is now blank, except for an error message indicating that itcan t be found. blacklivesmatter gave no explanation for its missing manifesto; nor did it offer a comparable replacement, forcing all those curious about the movement’s goals to go to an“about”page, which, in rather general terms, explains its mission to eradicate white supremacy and""intervene in violence inflicted on black communities.”It does not, however, include a belief, featured in the original manifesto, that“the nuclear family structure”should be consigned to the dustbin of history. “We disrupt the Western-prescribed nuclear family structure requirement by supporting each other as extended families and villages that collectively care for one another, especially our children, to the degree that mothers, parents and children are comfortable,”the now-vanished-without-a-trace manifestostated. The group also spoke out at length against""heteronormative thinking,""""patriarchal practice,""men-centered environments and""cisgender privilege,""among other peeves, while repeatedly referring to the supporters of the movement as“comrades.” Whether blacklivesmatter made an unlikely turnaround, or concluded that now is not a good time for a list of its core beliefs to be made readily available to anyone with a Web connection, is up for speculation. Twitter users erred on the side of temporary concealment over any change in values. One said,""They still want it -- they just put it on thesecret menu.""Another said,""They decided it does notpoll well,""while still another said,""The last thing they want is for anybody to know what they rereally all about."" Deleting the manifesto doesn’t change what they believe, everyone finding out is just exposing their depravity. So cleanse it. I hope someone screenshot the manifesto. This isn’t a renouncement. blacklivesmatter enjoyed strong public support when a wave of anti-racism protests across the nation began following the May 25 death of George Floyd in Minneapolis police custody, but its popularity has faded as initially peaceful protests against police brutality descended into riots, arson and outright violence. A Politico-Morning Consultpollpublished earlier this month showed that 52 percent of respondents had a favorable view of blacklivesmatter , down from 61 percent in June. Coincidentally, the page disappeared at just about the same time as the New York Times quietly changed the introduction for its controversial 1619 Project, a revisionist tale of US history that President Donald Trump decried as an anti-American,""twisted web of lies.""Without posting a correction or clarification, the Times removed thecentral claimand namesake point of the project – the assertion that America s true founding was in 1619, not 1776. Like this story? Share it with a friend! RT News App © Autonomous Nonprofit Organization “TV-Novosti”, 2005–2021. All rights reserved. This website uses cookies. Read RTPrivacy policyto find out more. ",https://www.rt.com/usa/501333- blacklivesmatter -manifesto-removed/
"19 Sep, 2020",Journalism student at ASU’s Cronkite school CANCELED for tweeting about Jacob Blake warrant,"A journalism student at Arizona State University’s Cronkite School has been fired from her job as manager of the school-run radio station because of her tweet about black man Jacob Blake, shot by police in Kenosha, Wisconsin. Rae’Lee Klein, who had been pressured to resign by administrators and the student board of directors at Arizona State’s Blaze Radio station, said Thursday that she had officially been removed from her position as manager. She said school officials, including interim dean Kristin Gilger, declined to tell her what rule or rules she had violated. UPDATE: The Cronkite school has officially removed me from my position as Station Manger, despite refusal to inform me of what university/Cronkite rules I violated. Check out the article for the full details. As they know, this is far from over...https://t.co/sp9AvUrV72 The controversy began when Klein retweeted an article from the New York Post about Blake’s arrest warrant on August 28. The warrant included details about allegations of felony sexual assault against Blake, and Klein added a comment to her retweet saying,“Always more to the story, folks. Please read the article to get the background of Jacob Blake’s warrant. You’ll be quite disgusted.” Klein later said in an interview that she was disgusted by the accusations against Blake, which included an alleged violent sexual assault of a woman in front of the woman’s child. But at the time of her tweet, Blake had become the inspiration for violent blacklivesmatter protests in Kenosha after police shot him seven times in the back during a struggle to arrest him. A few days after the tweet, the six-member board of directors at Blaze Radio voted unanimously to call for Klein’s resignation and said it wouldn’t recognize her as manager if she refused. Former student directors of the station issued a statement in support of the decision, saying“students of color will not feel welcome”at the station as long as Klein remains manager. pic.twitter.com/5fcokgzQJr The Cronkite Schoolissueda statement Friday, denying that Klein had been fired from her position.“Any actions that are unfolding are not punishment for a tweet,”Gilger said in the statement.“I have been clear with Rae’Lee that she would not be removed as station manager… because of the views she expressed.” But Klein’s Tweet Thursday included a screenshot of an email from Gilger, reminding her that“staying on as station manager is not an option.”The message was a response to Klein’s refusal of an earlier ultimatum to accept one of three options – being reassigned to another student job, remaining on the board in another capacity, or starting her own radio station. Gilger’s statement Friday said she had offered the student“numerous ways to resolve the situation that take into account the needs of all students involved in the Blaze Radio organization.” Ironically, Gilger is interim dean because ‘cancel culture’ at Arizona Statebroughtdown her predecessor. Sonya Duhe, who was set to become the school’s dean, triggered student and faculty outrage when she posted a tweet in June saying she was praying for the family of George Floyd and“the good police officers who keep us safe.”Former students stepped forward to accuse Duhe of“microaggressions,”and the Cronkite School rescinded its offer to her. After publishing a Q&A article in June in which a student interviewed a former police officer, students complained again. The school removed the article from the internet and replaced it with an apology note. The school is named for the late Walter Cronkite, who was called“the most trusted man in America”during his tenure as anchorman of CBS Evening News from 1962 to 1981. Twitter users, including author Chris DeRose,saidit may be time to remove Cronkite’s name from the school, in light of the decision to fire a journalist for reporting truthful information.“Walter is rolling over in his grave at what journalism has become,”one commenter said. Conservative author Mike Cernovichquestionedwhether federal funding to Arizona State could be halted. Walter is rolling over in his grave at what journalism has become. Other Twitter usersencouragedKlein to sue the university, and some said they were Arizona State alumni and would stop their donations to the school. Many commentersencouragedKlein to keep fighting for truth, saying her career will be boosted by her ouster from Blaze Radio, but onesaid,“Unfortunately, it’s journalism today. There’s no longer journalism. There’s only peddlers of activism.” Wow as an ASU alum, I find this disgusting and abhorrent that they removed you simply for providing a retweet of factual evidence/real news regardless of it being counter to their clearly liberal and biased bs narrative. I will not give another cent to ASU and that hurts to say. Now you became a real journalist - with a national profile - good fortune masquerading as adversity! Keep fighting! Oh and I am sure there are some lawyers who would be interested in your situation. Think your friends would be interested? Share this story! RT News App © Autonomous Nonprofit Organization “TV-Novosti”, 2005–2021. All rights reserved. This website uses cookies. Read RTPrivacy policyto find out more. ",https://www.rt.com/usa/501119-student-canceled-tweet-blake/
"16 Sep, 2020","George Floyd riots cost insurance companies as much as $2 BILLION - more than any in HISTORY, industry claims","The property destruction from the riots that followed Minneapolis police’s killing of George Floyd was the worst in the history of insurance, with claims costing insurers up to $2 billion, according to an industry group’s report. The tidal wave of arson, vandalism, and other property crimes that swept across the nation in the aftermath of the Floyd killing left between $1 billion and $2 billion in damages, as measured by insurance claims paid out by the industry, areportreleased Wednesday by the Insurance Information Institute (III) has revealed. While that figure represents only the damage done between May 26 and June 8 - meaning the real figure taking into account the destruction in cities like Portland and Kenosha is likely much higher - it still represents the worst riot damage in insurance industry history, according to the report. Previously, only natural disasters like hurricanes and floods had resulted in over $1 billion in damage claims. The sheer scale of the destruction - spread across 140 American cities and lasting for weeks - helped push this year’s riots well past the $775 million damage record previously set in Los Angeles in 1992, following the acquittal of the police officers who beat up and permanently crippled Rodney King. Both victims were black and had criminal records, but the parallels largely end there. In King’s case, the four officers who beat him to within an inch of his life before being acquitted of assault and excessive force were white, while 17 other cops supposedly stood by and watched - and were never indicted. In Floyd’s case, all four officers present have been charged - and the rioters didn’t wait until a verdict to start laying waste to their cities. The Floyd riots were the first time since 1992 that a so-called“civil disorder event”has been classified as a“catastrophe”- a real insurance category, representing anything causing over $25 million in insured losses - according to Property Claim Services, which tracks such claims. This year’s riots also represent the first civil disorder catastrophe to unfold across multiple cities. While unrest continues in some cities, much of the rioting has died down - for now. Insurance companies are bracing for a flare-up in the wake of November’s election, PCS head Tom Johansmeyer told Axios on Wednesday.“There could be riots that lead to significant losses that would meet our reporting thresholds”for catastrophe, he said. Several US intelligence agencies, think tanks, military contractors, and even tech companies have also run election simulations in which contested results lead to widespread civil unrest, including rioting. While it’s unlikely any burned-out business feels fortunate to have to file an insurance claim, those destroyed in the riots are in a better situation than their colleagues driven out of business by the coronavirus pandemic. Despite causing what may be the worst recession in US history, Covid-19-related economic shutdowns are not covered by normal insurance policies. Think your friends would be interested? Share this story! RT News App © Autonomous Nonprofit Organization “TV-Novosti”, 2005–2021. All rights reserved. This website uses cookies. Read RTPrivacy policyto find out more. ",https://www.rt.com/usa/500891-riots-damage-billions-insurance-record/
"14 Sep, 2020",‘It was an honor wearing David Dorn’s name’: NFL’s Tyler Eifert dons helmet emblazoned with name of black cop killed by looters,"Jaguars tight end Tyler Eifert displayed the name of retired police captain David Dorn, who was shot to death during riots in St. Louis, on the back of his helmet, as his side beat the Colts in the first win of the season. “Great win to start the season. Love being a part of this new team and community! It was an honor wearing David Dorns name on my helmet today!#DUUUVAL,”Eifert tweeted after the Jaguars pulled off a surprise victory over Indianapolis Colts, 27-20. Before the season kicked off, Eifert had repeatedly spoken of his intention to pay respect to the slain police veteran, who was killed on June 2 when trying to protect a friend’s pawnshop from looters who wrought havoc in the city as initially peaceful protests against police brutality turned violent. Great win to start the season. Love being a part of this new team and community! It was honor wearing David Dorns name on my helmet today!#DUUUVALpic.twitter.com/cJYtadhVuS A tribute to the officer was paid by US President Donald Trump, while Dorn’s widow and fellow police officer Ann Dornaddressedthe Republican National Convention (RNC) last month, urging Americans to“remember that every life is precious.” As protests sparked by the police killing of unarmed black man George Floyd in late May swept across the nation, the NFL announced in June that it would allow players to put the names of“victims of police brutality, and social justice heroes”such as Floyd or Breonna Taylor on their decals. The list of the names approved by the league alsoincludesthat of Dorn, although he arguably does not fall into any of the designated categories. While the league fully embraced blacklivesmatter protests, promoting increasingly woke social justice activism by the players, its season opener TV ratings tanked to a 10-year-low, plummeting some 16 percent compared to the opening game of 2019. Think your friends would be interested? Share this story! RT News App © Autonomous Nonprofit Organization “TV-Novosti”, 2005–2021. All rights reserved. This website uses cookies. Read RTPrivacy policyto find out more. ",https://www.rt.com/sport/500615-nfl-david-dorn-helmet-protest/
"11 Sep, 2020",Judge rules voters can t abolish Georgia county police dept over ex-cop’s slaying of black jogger Ahmaud Arbery,"Georgia citizens will not be able to vote on abolishing the Glynn County Police Department after a former officer and his son were charged with murder for killing black jogger Ahmaud Arbery, a Superior Court judge has ruled. Only local officials have the authority to abolish the police department, the judge ruled on Friday, effectively squelching a bill passed last month that would have put the question before voters in November. The Glynn County Board of Commissioners had filed a lawsuit in August seeking to stop the proposed referendum, arguing that under the state’s constitution, only the commissioners have the right to disband the force. Former Glynn County cop Gregory McMichael and his son Travis were charged with murder and aggravated assault in May, months after 25-year-old Arbery was shot in a struggle between the three men. The altercation was caught on video, but only after that clip went viral were the charges filed. The footage itself – and the delay in prosecuting the McMichaels – helped fuel the blacklivesmatter movement that erupted nationwide with the police killing of George Floyd in May. The US Justice Department is investigating why it took Glynn County police so long to bring charges against their former colleague. At the same time, the state legislature passed a bill in June to dissolve the department, which would place law enforcement for the area in the hands of the sheriff’s office. Kemp signed the bill into law in August, though state law required voters to sign off on it first – a referendum which is now unlikely to happen. McMichael reportedly told police he pursued Arbery as he jogged through the city of Brunswick because the young man looked like a burglary suspect, calling his son to join the chase. Footage of his final moments shows he attempted to grab a shotgun from one of the men, a move that has been spun as either self-defense or aggression by those on each side of the issue. Like this story? Share it with a friend! RT News App © Autonomous Nonprofit Organization “TV-Novosti”, 2005–2021. All rights reserved. This website uses cookies. Read RTPrivacy policyto find out more. ",https://www.rt.com/usa/500499-abolish-police-vote-arbery-judge/
"9 Sep, 2020",Portland police ask protesters not to start fires amid statewide Oregon wildfire emergency,"As Oregon Governor Kate Brown declared a wildfire emergency, police in Portland have asked demonstrators not to start fires, arguing high winds and dry weather could help the blaze spread more quickly and endanger lives. Wildfires in the state have consumed at least two towns, turned the skies red, caused ash to fall like rain and filled the air with thick, acrid smoke. “This is proving to be an unprecedented and significant fire event for our state,”Brown said on Tuesday. This video just breaks my heart. Marion County Sheriff s Deputies shared this with us of the scene in Mill City.pic.twitter.com/f4aZVr7CQL #orwxDowntown Salem, OR right now. Full sun.pic.twitter.com/ZgDACd9OHL Oregon.pic.twitter.com/KMdkzPIM3R Despite the threat of wildfires, protests in Portland continued overnight, with clashes reported between protesters and police, resulting in several arrests. The police issued a call to the protesters not to start fires. We ask you to demonstrate peacefully and without the use of fire. Some person being arrested at the violent#antifagathering in Portland is moving his legs rapidly. The others around are claiming he’s having a seizure.#PortlandRiotspic.twitter.com/gCcvzr5g5t Huge group of antifa black bloc marching through downtown Portland tonight. The region currently has issues with high winds and forest fires. Thousands are without electricity in the city. Video by@TaylerUSA.#PortlandRiots# blacklivesmatter pic.twitter.com/edfr8BLUPM Some wryly remarked that Antifa would be ‘thrilled to hear’ these pleas from the police, while others suggested the anarchist protesters shouldvolunteerto fight the wildfires plaguing the state. Antifa in Portland are thrilled to hear this.https://t.co/3zBEarFHPR Amid widespread cries to defund law enforcement, it has beenreportedthat the Portland Police Bureau has spent $6.9 million on overtime in June and July to help quell the anti-police brutality protests, which began at the end of May following the death of George Floyd in custody in Minneapolis. Meanwhile, some 1,400 inmates from three state prisons – Mill Creek, Santiam and Oregon State Correctional – were evacuated to escape the oncoming fires and moved to the Oregon State Penitentiary in Salem. In the vicinity of Portland, fires burned through Washington and Clackamas Counties, spreading up Mount Hood, and thousands were placed on standby evacuation orders. For the first time in its history, Portland General Electric was forced to shut off the power in several areas in the interests of public safety. The Santiam fire, previously called the Beachie Creek fire, and the Lionshead fire, is estimated to have burned through at least 200,000 acres. Wildfire nightmare unfolding tonight in Oregon.pic.twitter.com/KfcLrvbyVK Think your friends would be interested? Share this story! RT News App © Autonomous Nonprofit Organization “TV-Novosti”, 2005–2021. All rights reserved. This website uses cookies. Read RTPrivacy policyto find out more. ",https://www.rt.com/usa/500224-portland-police-plead-antifa-fires/
"8 Sep, 2020",Skeptics slam ‘politically-motivated’ study that claims Sturgis motorcycle rally was biggest Covid-19 superspreader event in US,"German researchers claim to have tied a whopping 266,796 Covid-19 cases to a biker rally in Sturgis, South Dakota. That would make it the largest superspreader event in the US – but many are finding holes in their conclusions. Published by the IZA Institute of Labor Economics, the Germans’paper lays outsome disturbing numbers. The total public health cost of the 10-day motorcycle rally, which drew almost half a million people to the town of Sturgis during the second week of August, is estimated at a jaw-dropping $12.2 billion, while the rally itself is blamed for 266,796 cases nationwide. The researchers used smartphone tracking technology and health department statistics to monitor the influx of bikers to the small city and trace them back to their home counties. Citing the staggering public health cost generated by their calculations, they claim each rally attendant could have been paid $26,553.64 not to attend in order to avoid the virus spreading. The study also demands more lockdowns and mask mandates as a potential way to mitigate the devastating harm caused by “noncompliant” types. While these conclusions were repeated uncritically across the media andechoed byformer Food and Drug Administration chief Scott Gottlieb, many on social media – including South Dakota Governor Kristi Noem herself – took a closer look at the study and raised questions about both its accuracy and possible political motivations behind it. Noem slammed the paper as “nothing short of an attack on those who exercised their personal freedom to attend Sturgis” in a biting Twitter thread that denounced the researchers’ work as “[not] science. It’s fiction.” Predictably, some in the media breathlessly report on this non-peer reviewed model, built on incredibly faulty assumptions that do not reflect the actual facts and data. (2/) Noting the paper hadn’t gone through peer review, Noem reminded the event’s detractors that their vaunted scientific modeling had also predicted South Dakota would have 10,000 Covid-19 patients swamping its hospitals at the epidemic’s peak. A total of 1,094 patients have ever been hospitalized with coronavirus in the state, with just 68 inpatient as of Tuesday, according to the statehealth department. Alex Berenson, a former New York Times reporter who published a book arguing against the Covid-19 lockdowns that have plunged many world economies deep into depression, also took issue with the numbers the researchers came up with. He questioned how the 260 confirmed cases that had been traced back to the rally as of last week could mushroom into over 260,000 infections. As of Tuesday, just one rally attendee has died with the coronavirus, a man in his 60s with multiple underlying conditions who was hospitalized in an intensive care ward at the time of his death. No, 250 million billion trillion!How stupid do they think we are?A) Positive tests (cases) PLUNGED nationally in August post-Sturgis.B) The number of riders whose cases are directly linked is in the low hundreds - not even 1,000, much less 250,000.https://t.co/Be4nNCoTfS BTW: not that anyone needs to trash the idiotic Sturgis study any further - it has been weighed in the balance and found wanting - but it s worth noting no medical journal would touch it. It was posted on the website of the ""Institute of Labor Economics.""https://t.co/OIczMjHbSd Several journalists did a double-take at the $12.2 billion price tag, which the researchers say assumes a public health cost of $46,000 per case. However, that figure comes from a paper (also publishedby the Institute of Labor Economics) that claimed that as of July 27, there were actually47 millioncoronavirus cases in the US. For reference, there were just 6.3 million confirmed cases in the US as of Tuesday, according to Johns Hopkins University, and 27 million in the entire world. Journalist Chris Vanderveen pointed out that several counties with a high proportion of Sturgis attendees specifically referenced by the researchers actually saw little or no increase in cases, accusing his fellow reporters of merely reprinting the study’s conclusions without reading it at all – let alone fact-checking it. Jefferson County did see a small bump,... but it didn t sustain itselfhttps://t.co/c5MP13mOAxpic.twitter.com/SfXVOGsfKN To be clear, I m not saying the study is wrong... But I am guessing most reporters reporting on this have yet to even read the studyHere it is if you want to read it:https://t.co/07szutxv9X The researchers attempt to explain away any such discrepancies by claiming Sturgis attendees are “non-compliant” types who tend to avoid Covid-19 testing and contact tracing and thus likely to elude diagnosis. However, a Twitter user claiming to be a Sturgis residentpointed outthe Centers for Disease Control (CDC) had specifically sought out rally attendees for testing and contact-tracing, hinting the agency was deliberately trying to demonize the event and pointing out that “THOUSANDS of visitors” had come to the town for non-rally purposes. University of Nebraska Medical Center epidemiologist Ali Khan alsoquestionedthe singling out of Sturgis, arguing “that’s how infectious diseases work with mass gatherings events” and suggesting colleges welcoming students back for the fall would experience similar surges. Many also questioned why the researchers had zeroed in on the Sturgis rally while ignoring the blacklivesmatter protests and riots that have raged across the US since the police killing of George Floyd in May, accusing them of a political hit job. Interesting how one event in Sturgis where partiots congregated turned into a supposed super spreader of#COVID19costing $12 billion.Just imagine then, the TRILLIONS in cost and massive loss of life from riots EVERY night in Democrat cities!Where is that study?#MAGAhttps://t.co/MkH7P03dzO The analysis here was:1) calculate a crude number of increased cases in South Dakota and county 2) multiply that by the “costs of COVID” number generated from a study of dubious efficacy3) conclude Sturgis cost $12.2 gorillion Whatever - now do cost of Summer of blacklivesmatter Riotshttps://t.co/mGA4RQdUYK Actually, the paper’s authorsdidresearch blacklivesmatter protests, publishing apaper on the subjectfor the National Bureau for Economic Research back in June. They argued the demonstrations actuallyslowedthe spread of the virus, because many people in the cities where they took place were staying home to avoid the chaos. Mainstream media hailed their conclusions as proof blacklivesmatter protests were actually a boon to public health, and Democratic mayors like New York’s Bill de Blasio and Seattle’s Jenny Durkan rolled out the red carpet for the protesters, even while banning other types of public gatherings. Think your friends would be interested? Share this story! RT News App © Autonomous Nonprofit Organization “TV-Novosti”, 2005–2021. All rights reserved. This website uses cookies. Read RTPrivacy policyto find out more. ",https://www.rt.com/usa/500204-sturgis-rally-superspreader-study-bogus/
"7 Sep, 2020",Still ‘mostly peaceful?’: Disturbing Portland ‘Kill press’ graffiti spotted by heavily armored journalists,"A disturbing image purporting to show journalists photographing graffiti which reads, “Kill Press” in the besieged city of Portland has generated shockwaves online, as tensions between activists and the media continue to ramp up. Despite ongoing mainstream media efforts todownplaythe widespread rioting across the US in recent months as“mostly peacefulprotests,”time and time again, blacklivesmatter and Antifa activists and agitators have turned on the press. The rapidly deteriorating relationship between the sprawling protest movements and local and national media was captured somewhat neatly by a photo purporting to show the words“Kill Press”scrawled on a wall in Portland this past weekend. I love how they keep telling us exactly what they areThey say they are racistsThey say Revolution nothing lessThey say Kill The PressThey Say Liberals get The Bullet TooDemocrats refuse to call Antifa And blacklivesmatter Extremists out by name why?https://t.co/flopCOXDQ6 Despite repeated claims of peaceful intent from protesters and theirsympathizersin the MSM, extreme violence has accompanied well-intentioned racial justice and anti-police brutality marches fromSeattletoWashington DC, fromKenoshatoPortland, andNYC. Many online were stunned by the anti-press graffiti,warningthat the violent agitators would“reap what they sow.”Some went as far as describing Antifa and blacklivesmatter as“terrorists,”while others still wondered aloud whether the movements would be declared a national security threat. So far we’ve seen; kill the press, defund the police, burn down the banks...when do we get to call this what it is, an insurrection. CNN’s own headquarters in Atlanta were trashed by protesters in June, forcing the company to erect a Trump-esquewallaround the building to provide additional security for its staff. The families ofJacob BlakeandGeorge Floyd, two black men who were shot by police, sparking major backlash, have made repeated pleas for peace in the streets which appear to have fallen on deaf ears. As protests turned violent this past weekend, members of the mob could be heard shouting:“If you ain’t police, donot record crimes,”in an apparent veiled threat against citizen and independent journalists known to risk their lives covering the ongoing unrest sweeping the nation. Think your friends would be interested? Share this story! RT News App © Autonomous Nonprofit Organization “TV-Novosti”, 2005–2021. All rights reserved. This website uses cookies. Read RTPrivacy policyto find out more. ",https://www.rt.com/usa/500070-disturbing-portland-kill-press-graffiti/
"4 Sep, 2020",Two blacklivesmatter Portland protesters hit with federal felony charges after allegedly targeting cops’ eyes with high-powered lasers,"Two blacklivesmatter protesters have been hit with rare civil disorder federal felony charges after they allegedly targeted the eyes of law enforcement officers with high-powered lasers during riots in Portland. Eva Warner, also known as Joshua Warner, and Hugo Ryan Berteau-Pavy were charged with the offences following separate incidents that took place after riots had been declared by the police. According to court documents, the case against Berteau-Pavy relates to an incident on June 13 around the Multnomah County Justice Center in downtown Portland. The activist allegedly stood in the middle of the street, after a riot had been declared, and repeatedly hit several officers in the face with high-powered lasers. He is also accused of targeting the mayor’s house and other residences. The incident involving Warner took place on August 8, during unrest in North Portland. The police declared a riot after protesters broke into Portland Police Association’s premises, smashed windows, and set fire to the office. The rioters also used vehicles and dumpsters to illegally block nearby vehicle traffic. During the disturbances, Warner allegedly targeted several officers with a high-powered laser as they attempted to disperse the riot. She was arrested at the scene, and a black pen-style laser was found on her person. Both Warner and Berteau-Pavy had prior arrests on state charges, which were dropped by the Multnomah County District Attorney’s Office. The charges bring the number of people facing federal felony allegations over the course of Portland’s summer of unrest to five. The use of federal charges is an illustration that Oregon’s US Attorney’s Office is fulfilling its promise to escalate the consequences for alleged crimes that occur during riots. Portland has now endured 99 straight nights of protests since the killing of George Floyd by Minneapolis Police in May. Like this story? Share it with a friend! RT News App © Autonomous Nonprofit Organization “TV-Novosti”, 2005–2021. All rights reserved. This website uses cookies. Read RTPrivacy policyto find out more. ",https://www.rt.com/usa/499895-portland-protesters-federal-charges-lasers/
"3 Sep, 2020",Democratic St. Louis mayor forced to move away from home over blacklivesmatter protests happening on doorstep,"The mayor of Missouri’s St. Louis revealed to the media that she hasn’t stayed at her home since July due to protests in the vicinity, becoming the second Democratic politician forced to relocate by blacklivesmatter rallies. “We have not lived at home for two months,”Mayor Lyda Krewson said in a text message to media outlet STL Today. Krewson and her husband relocated“to de-escalate”the situation and“save police resources”during a series of protests that took place outside her home in the Central West End. Another reason for the move was that“our neighbors were being disturbed and threatened,”Krewsonsaid, adding,“I ran for this job – my neighbors did not.”The mayor said that she hadn’t stayed at her place since late July, and used her and her husband’s own money to temporarily relocate. READ MORE: 4 police officers shot in St. Louis as mayhem over George Floyd’s death rages on Throngs of blacklivesmatter protesters have gathered near Krewson’s house several times in June and July, fuelled by the nationwide outrage over the death of black Minnesotan George Floyd in police custody. Protesters demanded that she defund the St. Louis police department, which she refused to do. Krewson herself defended her stance, insisting that law enforcement need to be funded appropriately and that supporting them“should not be a partisan issue.” Back in late June, demonstrators demanded that Krewson step down after she publicly read out the names and addresses of people calling for police reform. The Democratic mayor laterapologizedto the public, saying she did not intend“to harm anyone or cause distress”by broadcasting the addresses and names in question. Interestingly, one such procession on June 28 passed by the house of St. Louis attorneys Mark and Patricia McCloskey who gained nationwide media attention for standing guard outside their property armed with a pistol and an assault rifle. The couple, who recently appeared among supporters of President Donald Trump’s re-election campaign, was then charged for illegal use of firearms. Krewson is not alone in escaping the perils of living in the middle of blacklivesmatter rallies. On Wednesday, the mayor of riots-plagued Portland, Ted Wheeler, announced he left his lavish condo after rioters pelted the building with projectiles on Monday. Staying there would be“unfair to all of you who have no role in politics or in my administration,”the Democratic politician explained. Think your friends would be interested? Share this story! RT News App © Autonomous Nonprofit Organization “TV-Novosti”, 2005–2021. All rights reserved. This website uses cookies. Read RTPrivacy policyto find out more. ",https://www.rt.com/usa/499753-democrat-stlouis-mayor-relocated- blacklivesmatter /
"1 Sep, 2020","WATCH: ‘Antifa’ militants set fire to black-owned business in Portland, bombard mayor’s apartment with fireworks","A crowd of roughly 200 people surrounded Portland Mayor Ted Wheeler’s home and demanded his resignation. After multiple fires were lit and nearby businesses looted for fuel, police declared a riot. On the 96th consecutive night of protests in Portland since the killing of George Floyd by Minneapolis Police in May, hundreds of protesters, agitators and activists gathered outside the mayor’s home in the Pearl District condominium tower demanding his resignation. The crowd reportedly wore party hats, it was the mayor s birthday on Monday, and sang""happy tear gas to you""while they launched fireworks at the building before a bonfire fire was lit in the middle of the street. This the building where the Mayor of Portland@tedwheelerlives. Bet his neighbours just *love* this...pic.twitter.com/xhM0n53u9Q People looted nearby businesses, which some claimed were black-owned but this has yet to be verified, and stole furniture to add to the fire. Meanwhile in Portland: Antifa are setting black owned businesses on fire#blacklivesmatterpic.twitter.com/pdhmcNG25s A small fire was set in the ground floor storefront in the mayor’s apartment building, forcing a more aggressive police response. Earlier tonight: Antifa set fires in the building where Mayor Ted Wheeler supposedly lives, prompting police to declare a riot and disburse the crowd to allow firefighters at the scene.pic.twitter.com/OfASXps04p Police first declared an unlawful assembly and then a riot, deploying crowd control munitions and smoke grenades to move the crowd away from the area. The incident comes just days after a man, believed to be a Trump supporter and affiliate of the Patriot Prayer conservative group, was shot dead in the city. Police are investigating Michael Forest Reinoehl in connection with the death of Aaron “Jay” Danielson, who was shot in the chest and pronounced dead a short time later, but no arrests have yet been made. This is not the first time protesters in the city have laid siege to the mayor’s home over perceived inaction in reforming the city s police department and his role in the police response to the ongoing protests. In June, a short-lived ‘autonomous zone’ was established in the mayor’s neighborhood before being torn down by Portland police a short time after it was set up. Think your friends would be interested? Share this story! RT News App © Autonomous Nonprofit Organization “TV-Novosti”, 2005–2021. All rights reserved. This website uses cookies. Read RTPrivacy policyto find out more. ",https://www.rt.com/usa/499579-antifa-burns-black-businesses-portland/
